timestamp_ns,ptp4l_connected,is_synchronized,port_state,offset_from_master_ns,mean_path_delay_ns,drift_ns,max_drift_ppb,total_uncertainty_ns,steps_removed,snapshot_age_ms,gm_present,gm_id,phc_index
1783961447677191119,1,1,9,107,2385,364,1000,2856,1,364,1,d83add.fffe.9fc7f3,-1
1783961447727252586,1,1,9,107,2385,415,1000,2907,1,14,1,d83add.fffe.9fc7f3,-1
1783961447777312943,1,1,9,107,2385,465,1000,2957,1,64,1,d83add.fffe.9fc7f3,-1
1783961447827374911,1,1,9,107,2385,515,1000,3007,1,114,1,d83add.fffe.9fc7f3,-1
1783961447877436379,1,1,9,107,2385,565,1000,3057,1,164,1,d83add.fffe.9fc7f3,-1
1783961447927497495,1,1,9,107,2385,615,1000,3107,1,214,1,d83add.fffe.9fc7f3,-1
1783961447977558592,1,1,9,107,2385,665,1000,3157,1,264,1,d83add.fffe.9fc7f3,-1
1783961448027622431,1,1,9,107,2385,715,1000,3207,1,314,1,d83add.fffe.9fc7f3,-1
1783961448077687472,1,1,9,107,2385,765,1000,3257,1,364,1,d83add.fffe.9fc7f3,-1
1783961448127749921,1,1,9,107,2385,815,1000,3307,1,14,1,d83add.fffe.9fc7f3,-1
1783961448177810443,1,1,9,107,2385,865,1000,3357,1,64,1,d83add.fffe.9fc7f3,-1
1783961448227871651,1,1,9,107,2385,915,1000,3407,1,114,1,d83add.fffe.9fc7f3,-1
1783961448277932674,1,1,9,107,2385,965,1000,3457,1,164,1,d83add.fffe.9fc7f3,-1
1783961448327994179,1,1,9,107,2385,1015,1000,3507,1,214,1,d83add.fffe.9fc7f3,-1
1783961448378055572,1,1,9,107,2385,1065,1000,3557,1,264,1,d83add.fffe.9fc7f3,-1
1783961448428116298,1,1,9,107,2385,1115,1000,3607,1,314,1,d83add.fffe.9fc7f3,-1
1783961448478178895,1,1,9,107,2385,1165,1000,3657,1,364,1,d83add.fffe.9fc7f3,-1
1783961448528245177,1,1,9,31,2385,14,1000,2430,1,14,1,d83add.fffe.9fc7f3,-1
1783961448578306441,1,1,9,31,2385,64,1000,2480,1,64,1,d83add.fffe.9fc7f3,-1
1783961448628367853,1,1,9,31,2385,114,1000,2530,1,114,1,d83add.fffe.9fc7f3,-1
1783961448678429209,1,1,9,31,2385,164,1000,2580,1,164,1,d83add.fffe.9fc7f3,-1
1783961448728490528,1,1,9,31,2385,214,1000,2630,1,214,1,d83add.fffe.9fc7f3,-1
1783961448778556384,1,1,9,31,2385,264,1000,2680,1,264,1,d83add.fffe.9fc7f3,-1
1783961448828618537,1,1,9,31,2385,314,1000,2730,1,314,1,d83add.fffe.9fc7f3,-1
1783961448878680115,1,1,9,31,2385,364,1000,2780,1,364,1,d83add.fffe.9fc7f3,-1
1783961448928740230,1,1,9,31,2386,414,1000,2831,1,14,1,d83add.fffe.9fc7f3,-1
1783961448978801883,1,1,9,31,2386,464,1000,2881,1,64,1,d83add.fffe.9fc7f3,-1
1783961449028865239,1,1,9,31,2386,514,1000,2931,1,114,1,d83add.fffe.9fc7f3,-1
1783961449078929131,1,1,9,31,2386,564,1000,2981,1,164,1,d83add.fffe.9fc7f3,-1
1783961449128990283,1,1,9,31,2386,615,1000,3032,1,214,1,d83add.fffe.9fc7f3,-1
1783961449179052083,1,1,9,31,2386,665,1000,3082,1,264,1,d83add.fffe.9fc7f3,-1
1783961449229113309,1,1,9,31,2386,715,1000,3132,1,314,1,d83add.fffe.9fc7f3,-1
1783961449279173276,1,1,9,31,2386,765,1000,3182,1,364,1,d83add.fffe.9fc7f3,-1
1783961449329234576,1,1,9,37,2386,14,1000,2437,1,14,1,d83add.fffe.9fc7f3,-1
1783961449379294857,1,1,9,37,2386,64,1000,2487,1,64,1,d83add.fffe.9fc7f3,-1
1783961449429356342,1,1,9,37,2386,114,1000,2537,1,114,1,d83add.fffe.9fc7f3,-1
1783961449479418976,1,1,9,37,2386,164,1000,2587,1,164,1,d83add.fffe.9fc7f3,-1
1783961449529485109,1,1,9,37,2386,214,1000,2637,1,214,1,d83add.fffe.9fc7f3,-1
1783961449579547446,1,1,9,37,2386,264,1000,2687,1,264,1,d83add.fffe.9fc7f3,-1
1783961449629609505,1,1,9,37,2386,314,1000,2737,1,314,1,d83add.fffe.9fc7f3,-1
1783961449679670990,1,1,9,37,2386,364,1000,2787,1,364,1,d83add.fffe.9fc7f3,-1
1783961449729732272,1,1,9,37,2386,414,1000,2837,1,13,1,d83add.fffe.9fc7f3,-1
1783961449779792720,1,1,9,37,2386,464,1000,2887,1,64,1,d83add.fffe.9fc7f3,-1
1783961449829855409,1,1,9,37,2386,514,1000,2937,1,114,1,d83add.fffe.9fc7f3,-1
1783961449879917320,1,1,9,37,2386,564,1000,2987,1,164,1,d83add.fffe.9fc7f3,-1
1783961449929983509,1,1,9,37,2386,614,1000,3037,1,214,1,d83add.fffe.9fc7f3,-1
1783961449980044939,1,1,9,37,2386,664,1000,3087,1,264,1,d83add.fffe.9fc7f3,-1
1783961450030112794,1,1,9,37,2386,714,1000,3137,1,314,1,d83add.fffe.9fc7f3,-1
1783961450080176778,1,1,9,37,2386,765,1000,3188,1,364,1,d83add.fffe.9fc7f3,-1
1783961450130240467,1,1,9,37,2386,815,1000,3238,1,13,1,d83add.fffe.9fc7f3,-1
1783961450180301007,1,1,9,37,2386,865,1000,3288,1,63,1,d83add.fffe.9fc7f3,-1
1783961450230366066,1,1,9,37,2386,915,1000,3338,1,114,1,d83add.fffe.9fc7f3,-1
1783961450280427643,1,1,9,37,2386,965,1000,3388,1,164,1,d83add.fffe.9fc7f3,-1
1783961450330492479,1,1,9,37,2386,1015,1000,3438,1,214,1,d83add.fffe.9fc7f3,-1
1783961450380554130,1,1,9,37,2386,1065,1000,3488,1,264,1,d83add.fffe.9fc7f3,-1
1783961450430616319,1,1,9,37,2386,1115,1000,3538,1,314,1,d83add.fffe.9fc7f3,-1
1783961450480679062,1,1,9,37,2386,1165,1000,3588,1,364,1,d83add.fffe.9fc7f3,-1
1783961450530749973,1,1,9,93,2405,13,1000,2511,1,13,1,d83add.fffe.9fc7f3,-1
1783961450580811124,1,1,9,93,2405,63,1000,2561,1,63,1,d83add.fffe.9fc7f3,-1
1783961450630876201,1,1,9,93,2405,113,1000,2611,1,113,1,d83add.fffe.9fc7f3,-1
1783961450680937760,1,1,9,93,2405,164,1000,2662,1,164,1,d83add.fffe.9fc7f3,-1
1783961450731000133,1,1,9,93,2405,214,1000,2712,1,214,1,d83add.fffe.9fc7f3,-1
1783961450781061562,1,1,9,93,2405,264,1000,2762,1,264,1,d83add.fffe.9fc7f3,-1
1783961450831126880,1,1,9,93,2405,314,1000,2812,1,314,1,d83add.fffe.9fc7f3,-1
1783961450881188883,1,1,9,93,2405,364,1000,2862,1,364,1,d83add.fffe.9fc7f3,-1
1783961450931254275,1,1,9,93,2405,414,1000,2912,1,13,1,d83add.fffe.9fc7f3,-1
1783961450981314408,1,1,9,93,2405,464,1000,2962,1,63,1,d83add.fffe.9fc7f3,-1
1783961451031380004,1,1,9,93,2405,514,1000,3012,1,113,1,d83add.fffe.9fc7f3,-1
1783961451081444062,1,1,9,93,2405,564,1000,3062,1,164,1,d83add.fffe.9fc7f3,-1
1783961451131510601,1,1,9,93,2405,614,1000,3112,1,214,1,d83add.fffe.9fc7f3,-1
1783961451181572511,1,1,9,93,2405,664,1000,3162,1,264,1,d83add.fffe.9fc7f3,-1
1783961451231637162,1,1,9,93,2405,714,1000,3212,1,314,1,d83add.fffe.9fc7f3,-1
1783961451281698405,1,1,9,93,2405,764,1000,3262,1,364,1,d83add.fffe.9fc7f3,-1
1783961451331762815,1,1,9,19,2382,13,1000,2414,1,13,1,d83add.fffe.9fc7f3,-1
1783961451381823391,1,1,9,19,2382,63,1000,2464,1,63,1,d83add.fffe.9fc7f3,-1
1783961451431890690,1,1,9,19,2382,113,1000,2514,1,113,1,d83add.fffe.9fc7f3,-1
1783961451481951415,1,1,9,19,2382,163,1000,2564,1,163,1,d83add.fffe.9fc7f3,-1
1783961451532018139,1,1,9,19,2382,214,1000,2615,1,214,1,d83add.fffe.9fc7f3,-1
1783961451582080772,1,1,9,19,2382,264,1000,2665,1,264,1,d83add.fffe.9fc7f3,-1
1783961451632146107,1,1,9,19,2382,314,1000,2715,1,314,1,d83add.fffe.9fc7f3,-1
1783961451682207462,1,1,9,19,2382,364,1000,2765,1,364,1,d83add.fffe.9fc7f3,-1
1783961451732272409,1,1,9,19,2397,414,1000,2830,1,13,1,d83add.fffe.9fc7f3,-1
1783961451782333022,1,1,9,19,2397,464,1000,2880,1,63,1,d83add.fffe.9fc7f3,-1
1783961451832395377,1,1,9,19,2397,514,1000,2930,1,113,1,d83add.fffe.9fc7f3,-1
1783961451882456157,1,1,9,19,2397,564,1000,2980,1,163,1,d83add.fffe.9fc7f3,-1
1783961451932521530,1,1,9,19,2397,614,1000,3030,1,213,1,d83add.fffe.9fc7f3,-1
1783961451982582958,1,1,9,19,2397,664,1000,3080,1,264,1,d83add.fffe.9fc7f3,-1
1783961452032650757,1,1,9,19,2397,714,1000,3130,1,314,1,d83add.fffe.9fc7f3,-1
1783961452082719795,1,1,9,19,2397,764,1000,3180,1,364,1,d83add.fffe.9fc7f3,-1
1783961452132789871,1,1,9,19,2397,814,1000,3230,1,13,1,d83add.fffe.9fc7f3,-1
1783961452182852059,1,1,9,19,2397,864,1000,3280,1,63,1,d83add.fffe.9fc7f3,-1
1783961452232919042,1,1,9,19,2397,914,1000,3330,1,113,1,d83add.fffe.9fc7f3,-1
1783961452282981025,1,1,9,19,2397,964,1000,3380,1,163,1,d83add.fffe.9fc7f3,-1
1783961452333045897,1,1,9,19,2397,1015,1000,3431,1,213,1,d83add.fffe.9fc7f3,-1
1783961452383107196,1,1,9,19,2397,1065,1000,3481,1,263,1,d83add.fffe.9fc7f3,-1
1783961452433169475,1,1,9,19,2397,1115,1000,3531,1,314,1,d83add.fffe.9fc7f3,-1
1783961452483233070,1,1,9,19,2397,1165,1000,3581,1,364,1,d83add.fffe.9fc7f3,-1
1783961452533304201,1,1,9,49,2397,13,1000,2459,1,13,1,d83add.fffe.9fc7f3,-1
1783961452583365740,1,1,9,49,2397,63,1000,2509,1,63,1,d83add.fffe.9fc7f3,-1
1783961452633430631,1,1,9,49,2397,113,1000,2559,1,113,1,d83add.fffe.9fc7f3,-1
1783961452683492022,1,1,9,49,2397,163,1000,2609,1,163,1,d83add.fffe.9fc7f3,-1
1783961452733554283,1,1,9,49,2397,213,1000,2659,1,213,1,d83add.fffe.9fc7f3,-1
1783961452783615618,1,1,9,49,2397,263,1000,2709,1,263,1,d83add.fffe.9fc7f3,-1
1783961452833680509,1,1,9,49,2397,313,1000,2759,1,313,1,d83add.fffe.9fc7f3,-1
1783961452883741844,1,1,9,49,2397,364,1000,2810,1,364,1,d83add.fffe.9fc7f3,-1
1783961452933807124,1,1,9,49,2397,414,1000,2860,1,13,1,d83add.fffe.9fc7f3,-1
1783961452983867848,1,1,9,49,2397,464,1000,2910,1,63,1,d83add.fffe.9fc7f3,-1
1783961453033935238,1,1,9,49,2397,514,1000,2960,1,113,1,d83add.fffe.9fc7f3,-1
1783961453084000221,1,1,9,49,2397,564,1000,3010,1,163,1,d83add.fffe.9fc7f3,-1
1783961453134063907,1,1,9,49,2397,614,1000,3060,1,213,1,d83add.fffe.9fc7f3,-1
1783961453184125372,1,1,9,49,2397,664,1000,3110,1,263,1,d83add.fffe.9fc7f3,-1
1783961453234190354,1,1,9,49,2397,714,1000,3160,1,313,1,d83add.fffe.9fc7f3,-1
1783961453284251856,1,1,9,49,2397,764,1000,3210,1,363,1,d83add.fffe.9fc7f3,-1
1783961453334316783,1,1,9,82,2397,13,1000,2492,1,13,1,d83add.fffe.9fc7f3,-1
1783961453384377895,1,1,9,82,2397,63,1000,2542,1,63,1,d83add.fffe.9fc7f3,-1
1783961453434440119,1,1,9,82,2397,113,1000,2592,1,113,1,d83add.fffe.9fc7f3,-1
1783961453484502064,1,1,9,82,2397,163,1000,2642,1,163,1,d83add.fffe.9fc7f3,-1
1783961453534567695,1,1,9,82,2397,213,1000,2692,1,213,1,d83add.fffe.9fc7f3,-1
1783961453584629789,1,1,9,82,2397,263,1000,2742,1,263,1,d83add.fffe.9fc7f3,-1
1783961453634694809,1,1,9,82,2397,313,1000,2792,1,313,1,d83add.fffe.9fc7f3,-1
1783961453684756125,1,1,9,82,2397,363,1000,2842,1,363,1,d83add.fffe.9fc7f3,-1
1783961453734821386,1,1,9,82,2397,413,1000,2892,1,13,1,d83add.fffe.9fc7f3,-1
1783961453784883702,1,1,9,82,2397,464,1000,2943,1,63,1,d83add.fffe.9fc7f3,-1
1783961453834946129,1,1,9,82,2397,514,1000,2993,1,113,1,d83add.fffe.9fc7f3,-1
1783961453885007500,1,1,9,82,2397,564,1000,3043,1,163,1,d83add.fffe.9fc7f3,-1
1783961453935069687,1,1,9,82,2397,614,1000,3093,1,213,1,d83add.fffe.9fc7f3,-1
1783961453985131447,1,1,9,82,2397,664,1000,3143,1,263,1,d83add.fffe.9fc7f3,-1
1783961454035204800,1,1,9,82,2397,714,1000,3193,1,313,1,d83add.fffe.9fc7f3,-1
1783961454085268671,1,1,9,82,2397,764,1000,3243,1,363,1,d83add.fffe.9fc7f3,-1
1783961454135334857,1,1,9,82,2382,814,1000,3278,1,13,1,d83add.fffe.9fc7f3,-1
1783961454185395506,1,1,9,82,2382,864,1000,3328,1,63,1,d83add.fffe.9fc7f3,-1
1783961454235456247,1,1,9,82,2382,914,1000,3378,1,113,1,d83add.fffe.9fc7f3,-1
1783961454285521378,1,1,9,82,2382,964,1000,3428,1,163,1,d83add.fffe.9fc7f3,-1
1783961454335591526,1,1,9,82,2382,1014,1000,3478,1,213,1,d83add.fffe.9fc7f3,-1
1783961454385653675,1,1,9,82,2382,1064,1000,3528,1,263,1,d83add.fffe.9fc7f3,-1
1783961454435715880,1,1,9,82,2382,1114,1000,3578,1,313,1,d83add.fffe.9fc7f3,-1
1783961454485780121,1,1,9,82,2382,1164,1000,3628,1,363,1,d83add.fffe.9fc7f3,-1
1783961454535850529,1,1,9,79,2382,13,1000,2474,1,13,1,d83add.fffe.9fc7f3,-1
1783961454585911233,1,1,9,79,2382,63,1000,2524,1,63,1,d83add.fffe.9fc7f3,-1
1783961454635976345,1,1,9,79,2382,113,1000,2574,1,113,1,d83add.fffe.9fc7f3,-1
1783961454686038253,1,1,9,79,2382,163,1000,2624,1,163,1,d83add.fffe.9fc7f3,-1
1783961454736101458,1,1,9,79,2382,213,1000,2674,1,213,1,d83add.fffe.9fc7f3,-1
1783961454786162903,1,1,9,79,2382,263,1000,2724,1,263,1,d83add.fffe.9fc7f3,-1
1783961454836227774,1,1,9,79,2382,313,1000,2774,1,313,1,d83add.fffe.9fc7f3,-1
1783961454886289163,1,1,9,79,2382,363,1000,2824,1,363,1,d83add.fffe.9fc7f3,-1
1783961454936349349,1,1,9,79,2382,413,1000,2874,1,13,1,d83add.fffe.9fc7f3,-1
1783961454986411165,1,1,9,79,2382,463,1000,2924,1,63,1,d83add.fffe.9fc7f3,-1
1783961455036478739,1,1,9,79,2382,513,1000,2974,1,113,1,d83add.fffe.9fc7f3,-1
1783961455086541313,1,1,9,79,2382,564,1000,3025,1,163,1,d83add.fffe.9fc7f3,-1
1783961455136607350,1,1,9,79,2382,614,1000,3075,1,213,1,d83add.fffe.9fc7f3,-1
1783961455186668813,1,1,9,79,2382,664,1000,3125,1,263,1,d83add.fffe.9fc7f3,-1
1783961455236730980,1,1,9,79,2382,714,1000,3175,1,313,1,d83add.fffe.9fc7f3,-1
1783961455286792165,1,1,9,79,2382,764,1000,3225,1,363,1,d83add.fffe.9fc7f3,-1
1783961455336856869,1,1,9,53,2382,13,1000,2448,1,13,1,d83add.fffe.9fc7f3,-1
1783961455386917277,1,1,9,53,2382,63,1000,2498,1,63,1,d83add.fffe.9fc7f3,-1
1783961455436978925,1,1,9,53,2382,113,1000,2548,1,113,1,d83add.fffe.9fc7f3,-1
1783961455487042351,1,1,9,53,2382,163,1000,2598,1,163,1,d83add.fffe.9fc7f3,-1
1783961455537111869,1,1,9,53,2382,213,1000,2648,1,213,1,d83add.fffe.9fc7f3,-1
1783961455587173517,1,1,9,53,2382,263,1000,2698,1,263,1,d83add.fffe.9fc7f3,-1
1783961455637236536,1,1,9,53,2382,313,1000,2748,1,313,1,d83add.fffe.9fc7f3,-1
1783961455687297777,1,1,9,53,2382,363,1000,2798,1,363,1,d83add.fffe.9fc7f3,-1
1783961455737362610,1,1,9,53,2382,413,1000,2848,1,13,1,d83add.fffe.9fc7f3,-1
1783961455787423221,1,1,9,53,2382,463,1000,2898,1,63,1,d83add.fffe.9fc7f3,-1
1783961455837488036,1,1,9,53,2382,513,1000,2948,1,113,1,d83add.fffe.9fc7f3,-1
1783961455887549351,1,1,9,53,2382,563,1000,2998,1,163,1,d83add.fffe.9fc7f3,-1
1783961455937611518,1,1,9,53,2382,613,1000,3048,1,213,1,d83add.fffe.9fc7f3,-1
1783961455987672647,1,1,9,53,2382,664,1000,3099,1,263,1,d83add.fffe.9fc7f3,-1
1783961456037737369,1,1,9,53,2382,714,1000,3149,1,313,1,d83add.fffe.9fc7f3,-1
1783961456087799647,1,1,9,53,2382,764,1000,3199,1,363,1,d83add.fffe.9fc7f3,-1
1783961456137865850,1,1,9,53,2382,814,1000,3249,1,13,1,d83add.fffe.9fc7f3,-1
1783961456187926553,1,1,9,53,2382,864,1000,3299,1,63,1,d83add.fffe.9fc7f3,-1
1783961456237991552,1,1,9,53,2382,914,1000,3349,1,113,1,d83add.fffe.9fc7f3,-1
1783961456288052959,1,1,9,53,2382,964,1000,3399,1,163,1,d83add.fffe.9fc7f3,-1
1783961456338117570,1,1,9,53,2382,1014,1000,3449,1,213,1,d83add.fffe.9fc7f3,-1
1783961456388179273,1,1,9,53,2382,1064,1000,3499,1,263,1,d83add.fffe.9fc7f3,-1
1783961456438242032,1,1,9,53,2382,1114,1000,3549,1,313,1,d83add.fffe.9fc7f3,-1
1783961456488305272,1,1,9,53,2382,1164,1000,3599,1,363,1,d83add.fffe.9fc7f3,-1
1783961456538372290,1,1,9,14,2382,13,1000,2409,1,13,1,d83add.fffe.9fc7f3,-1
1783961456588432993,1,1,9,14,2382,63,1000,2459,1,63,1,d83add.fffe.9fc7f3,-1
1783961456638495548,1,1,9,14,2382,113,1000,2509,1,113,1,d83add.fffe.9fc7f3,-1
1783961456688570418,1,1,9,14,2382,163,1000,2559,1,163,1,d83add.fffe.9fc7f3,-1
1783961456738636139,1,1,9,14,2382,213,1000,2609,1,213,1,d83add.fffe.9fc7f3,-1
1783961456788697750,1,1,9,14,2382,263,1000,2659,1,263,1,d83add.fffe.9fc7f3,-1
1783961456838763231,1,1,9,14,2382,313,1000,2709,1,313,1,d83add.fffe.9fc7f3,-1
1783961456888825304,1,1,9,14,2382,363,1000,2759,1,363,1,d83add.fffe.9fc7f3,-1
1783961456938890119,1,1,9,14,2382,413,1000,2809,1,13,1,d83add.fffe.9fc7f3,-1
1783961456988950303,1,1,9,14,2382,463,1000,2859,1,63,1,d83add.fffe.9fc7f3,-1
1783961457039015006,1,1,9,14,2382,513,1000,2909,1,113,1,d83add.fffe.9fc7f3,-1
1783961457089079116,1,1,9,14,2382,563,1000,2959,1,163,1,d83add.fffe.9fc7f3,-1
1783961457139148374,1,1,9,14,2382,613,1000,3009,1,213,1,d83add.fffe.9fc7f3,-1
1783961457189215521,1,1,9,14,2382,663,1000,3059,1,263,1,d83add.fffe.9fc7f3,-1
1783961457239281705,1,1,9,14,2382,713,1000,3109,1,313,1,d83add.fffe.9fc7f3,-1
1783961457289343667,1,1,9,14,2382,764,1000,3160,1,363,1,d83add.fffe.9fc7f3,-1
1783961457339408610,1,1,9,61,2382,12,1000,2455,1,12,1,d83add.fffe.9fc7f3,-1
1783961457389469257,1,1,9,61,2382,63,1000,2506,1,63,1,d83add.fffe.9fc7f3,-1
1783961457439531904,1,1,9,61,2382,113,1000,2556,1,113,1,d83add.fffe.9fc7f3,-1
1783961457489594866,1,1,9,61,2382,163,1000,2606,1,163,1,d83add.fffe.9fc7f3,-1
1783961457539662754,1,1,9,61,2382,213,1000,2656,1,213,1,d83add.fffe.9fc7f3,-1
1783961457589724382,1,1,9,61,2382,263,1000,2706,1,263,1,d83add.fffe.9fc7f3,-1
1783961457639786029,1,1,9,61,2382,313,1000,2756,1,313,1,d83add.fffe.9fc7f3,-1
1783961457689847472,1,1,9,61,2382,363,1000,2806,1,363,1,d83add.fffe.9fc7f3,-1
1783961457739912471,1,1,9,61,2388,413,1000,2862,1,12,1,d83add.fffe.9fc7f3,-1
1783961457789973896,1,1,9,61,2388,463,1000,2912,1,62,1,d83add.fffe.9fc7f3,-1
1783961457840038728,1,1,9,61,2388,513,1000,2962,1,113,1,d83add.fffe.9fc7f3,-1
1783961457890100060,1,1,9,61,2388,563,1000,3012,1,163,1,d83add.fffe.9fc7f3,-1
1783961457940161504,1,1,9,61,2388,613,1000,3062,1,213,1,d83add.fffe.9fc7f3,-1
1783961457990223558,1,1,9,61,2388,663,1000,3112,1,263,1,d83add.fffe.9fc7f3,-1
1783961458040292557,1,1,9,61,2388,713,1000,3162,1,313,1,d83add.fffe.9fc7f3,-1
1783961458090355203,1,1,9,61,2388,763,1000,3212,1,363,1,d83add.fffe.9fc7f3,-1
1783961458140417460,1,1,9,61,2388,813,1000,3262,1,12,1,d83add.fffe.9fc7f3,-1
1783961458190478311,1,1,9,61,2388,864,1000,3313,1,62,1,d83add.fffe.9fc7f3,-1
1783961458240543235,1,1,9,61,2388,914,1000,3363,1,112,1,d83add.fffe.9fc7f3,-1
1783961458290604455,1,1,9,61,2388,964,1000,3413,1,163,1,d83add.fffe.9fc7f3,-1
1783961458340669231,1,1,9,61,2388,1014,1000,3463,1,213,1,d83add.fffe.9fc7f3,-1
1783961458390730489,1,1,9,61,2388,1064,1000,3513,1,263,1,d83add.fffe.9fc7f3,-1
1783961458440792579,1,1,9,61,2388,1114,1000,3563,1,313,1,d83add.fffe.9fc7f3,-1
1783961458490853170,1,1,9,61,2388,1164,1000,3613,1,363,1,d83add.fffe.9fc7f3,-1
1783961458540920909,1,1,9,39,2388,12,1000,2439,1,12,1,d83add.fffe.9fc7f3,-1
1783961458590982130,1,1,9,39,2388,62,1000,2489,1,62,1,d83add.fffe.9fc7f3,-1
1783961458641047332,1,1,9,39,2388,112,1000,2539,1,112,1,d83add.fffe.9fc7f3,-1
1783961458691108034,1,1,9,39,2388,162,1000,2589,1,162,1,d83add.fffe.9fc7f3,-1
1783961458741173273,1,1,9,39,2388,213,1000,2640,1,213,1,d83add.fffe.9fc7f3,-1
1783961458791235271,1,1,9,39,2388,263,1000,2690,1,263,1,d83add.fffe.9fc7f3,-1
1783961458841298732,1,1,9,39,2388,313,1000,2740,1,313,1,d83add.fffe.9fc7f3,-1
1783961458891360267,1,1,9,39,2388,363,1000,2790,1,363,1,d83add.fffe.9fc7f3,-1
1783961458941425136,1,1,9,39,2388,413,1000,2840,1,12,1,d83add.fffe.9fc7f3,-1
1783961458991486412,1,1,9,39,2388,463,1000,2890,1,62,1,d83add.fffe.9fc7f3,-1
1783961459041553354,1,1,9,39,2388,513,1000,2940,1,112,1,d83add.fffe.9fc7f3,-1
1783961459091616241,1,1,9,39,2388,563,1000,2990,1,162,1,d83add.fffe.9fc7f3,-1
1783961459141679238,1,1,9,39,2388,613,1000,3040,1,213,1,d83add.fffe.9fc7f3,-1
1783961459191741125,1,1,9,39,2388,663,1000,3090,1,263,1,d83add.fffe.9fc7f3,-1
1783961459241806400,1,1,9,39,2388,713,1000,3140,1,313,1,d83add.fffe.9fc7f3,-1
1783961459291867861,1,1,9,39,2388,763,1000,3190,1,363,1,d83add.fffe.9fc7f3,-1
1783961459341938451,1,1,9,75,2388,12,1000,2475,1,12,1,d83add.fffe.9fc7f3,-1
1783961459392000264,1,1,9,75,2388,62,1000,2525,1,62,1,d83add.fffe.9fc7f3,-1
1783961459442065576,1,1,9,75,2388,112,1000,2575,1,112,1,d83add.fffe.9fc7f3,-1
1783961459492129037,1,1,9,75,2388,162,1000,2625,1,162,1,d83add.fffe.9fc7f3,-1
1783961459542195831,1,1,9,75,2388,212,1000,2675,1,212,1,d83add.fffe.9fc7f3,-1
1783961459592257995,1,1,9,75,2388,263,1000,2726,1,263,1,d83add.fffe.9fc7f3,-1
1783961459642321104,1,1,9,75,2388,313,1000,2776,1,313,1,d83add.fffe.9fc7f3,-1
1783961459692381934,1,1,9,75,2388,363,1000,2826,1,363,1,d83add.fffe.9fc7f3,-1
