timestamp_ns,ptp4l_connected,is_synchronized,port_state,offset_from_master_ns,mean_path_delay_ns,drift_ns,max_drift_ppb,total_uncertainty_ns,steps_removed,snapshot_age_ms,gm_present,gm_id,phc_index
1783960986717921329,1,1,9,27,2391,3804,10000,6222,1,380,1,d83add.fffe.9fc7f3,-1
1783960986767982346,1,1,9,27,2391,4305,10000,6723,1,29,1,d83add.fffe.9fc7f3,-1
1783960986818042363,1,1,9,27,2391,4805,10000,7223,1,79,1,d83add.fffe.9fc7f3,-1
1783960986868103139,1,1,9,27,2391,5306,10000,7724,1,130,1,d83add.fffe.9fc7f3,-1
1783960986918163860,1,1,9,27,2391,5806,10000,8224,1,180,1,d83add.fffe.9fc7f3,-1
1783960986968224432,1,1,9,27,2391,6307,10000,8725,1,230,1,d83add.fffe.9fc7f3,-1
1783960987018288635,1,1,9,27,2391,6808,10000,9226,1,280,1,d83add.fffe.9fc7f3,-1
1783960987068359855,1,1,9,27,2391,7308,10000,9726,1,330,1,d83add.fffe.9fc7f3,-1
1783960987118423816,1,1,9,27,2391,7809,10000,10227,1,380,1,d83add.fffe.9fc7f3,-1
1783960987168492055,1,1,9,27,2391,8310,10000,10728,1,29,1,d83add.fffe.9fc7f3,-1
1783960987218553201,1,1,9,27,2391,8810,10000,11228,1,79,1,d83add.fffe.9fc7f3,-1
1783960987268614532,1,1,9,27,2391,9311,10000,11729,1,129,1,d83add.fffe.9fc7f3,-1
1783960987318675086,1,1,9,27,2391,9811,10000,12229,1,180,1,d83add.fffe.9fc7f3,-1
1783960987368739991,1,1,9,27,2391,10312,10000,12730,1,230,1,d83add.fffe.9fc7f3,-1
1783960987418808601,1,1,9,27,2391,10813,10000,13231,1,280,1,d83add.fffe.9fc7f3,-1
1783960987468869117,1,1,9,27,2391,11313,10000,13731,1,330,1,d83add.fffe.9fc7f3,-1
1783960987518929912,1,1,9,27,2391,11814,10000,14232,1,380,1,d83add.fffe.9fc7f3,-1
1783960987568991373,1,1,9,65,2391,297,10000,2753,1,29,1,d83add.fffe.9fc7f3,-1
1783960987619051260,1,1,9,65,2391,798,10000,3254,1,79,1,d83add.fffe.9fc7f3,-1
1783960987669112480,1,1,9,65,2391,1299,10000,3755,1,129,1,d83add.fffe.9fc7f3,-1
1783960987719173348,1,1,9,65,2391,1799,10000,4255,1,179,1,d83add.fffe.9fc7f3,-1
1783960987769234606,1,1,9,65,2391,2300,10000,4756,1,230,1,d83add.fffe.9fc7f3,-1
1783960987819296085,1,1,9,65,2391,2800,10000,5256,1,280,1,d83add.fffe.9fc7f3,-1
1783960987869357028,1,1,9,65,2391,3301,10000,5757,1,330,1,d83add.fffe.9fc7f3,-1
1783960987919417915,1,1,9,65,2391,3802,10000,6258,1,380,1,d83add.fffe.9fc7f3,-1
1783960987969478709,1,1,9,65,2385,4302,10000,6752,1,29,1,d83add.fffe.9fc7f3,-1
1783960988019543485,1,1,9,65,2385,4803,10000,7253,1,79,1,d83add.fffe.9fc7f3,-1
1783960988069613372,1,1,9,65,2385,5304,10000,7754,1,129,1,d83add.fffe.9fc7f3,-1
1783960988119673147,1,1,9,65,2385,5804,10000,8254,1,179,1,d83add.fffe.9fc7f3,-1
1783960988169734719,1,1,9,65,2385,6305,10000,8755,1,229,1,d83add.fffe.9fc7f3,-1
1783960988219795531,1,1,9,65,2385,6805,10000,9255,1,280,1,d83add.fffe.9fc7f3,-1
1783960988269856566,1,1,9,65,2385,7306,10000,9756,1,330,1,d83add.fffe.9fc7f3,-1
1783960988319917656,1,1,9,65,2385,7807,10000,10257,1,380,1,d83add.fffe.9fc7f3,-1
1783960988369978765,1,1,9,35,2385,296,10000,2716,1,29,1,d83add.fffe.9fc7f3,-1
1783960988420038930,1,1,9,35,2385,796,10000,3216,1,79,1,d83add.fffe.9fc7f3,-1
1783960988470100020,1,1,9,35,2385,1297,10000,3717,1,129,1,d83add.fffe.9fc7f3,-1
1783960988520160925,1,1,9,35,2385,1798,10000,4218,1,179,1,d83add.fffe.9fc7f3,-1
1783960988570222330,1,1,9,35,2385,2298,10000,4718,1,229,1,d83add.fffe.9fc7f3,-1
1783960988620283143,1,1,9,35,2385,2799,10000,5219,1,279,1,d83add.fffe.9fc7f3,-1
1783960988670344307,1,1,9,35,2385,3299,10000,5719,1,329,1,d83add.fffe.9fc7f3,-1
1783960988720405008,1,1,9,35,2385,3800,10000,6220,1,380,1,d83add.fffe.9fc7f3,-1
1783960988770466413,1,1,9,35,2385,4301,10000,6721,1,29,1,d83add.fffe.9fc7f3,-1
1783960988820526985,1,1,9,35,2385,4801,10000,7221,1,79,1,d83add.fffe.9fc7f3,-1
1783960988870587835,1,1,9,35,2385,5302,10000,7722,1,129,1,d83add.fffe.9fc7f3,-1
1783960988920648277,1,1,9,35,2385,5802,10000,8222,1,179,1,d83add.fffe.9fc7f3,-1
1783960988970709219,1,1,9,35,2385,6303,10000,8723,1,229,1,d83add.fffe.9fc7f3,-1
1783960989020773643,1,1,9,35,2385,6804,10000,9224,1,279,1,d83add.fffe.9fc7f3,-1
1783960989070843436,1,1,9,35,2385,7304,10000,9724,1,329,1,d83add.fffe.9fc7f3,-1
1783960989120905397,1,1,9,35,2385,7805,10000,10225,1,379,1,d83add.fffe.9fc7f3,-1
1783960989170965561,1,1,9,35,2385,8306,10000,10726,1,29,1,d83add.fffe.9fc7f3,-1
1783960989221025873,1,1,9,35,2385,8806,10000,11226,1,79,1,d83add.fffe.9fc7f3,-1
1783960989271086815,1,1,9,35,2385,9307,10000,11727,1,129,1,d83add.fffe.9fc7f3,-1
1783960989321147534,1,1,9,35,2385,9807,10000,12227,1,179,1,d83add.fffe.9fc7f3,-1
1783960989371208531,1,1,9,35,2385,10308,10000,12728,1,229,1,d83add.fffe.9fc7f3,-1
1783960989421269677,1,1,9,35,2385,10809,10000,13229,1,279,1,d83add.fffe.9fc7f3,-1
1783960989471330582,1,1,9,35,2385,11309,10000,13729,1,329,1,d83add.fffe.9fc7f3,-1
1783960989521392801,1,1,9,35,2385,11810,10000,14230,1,379,1,d83add.fffe.9fc7f3,-1
1783960989571455465,1,1,9,65,2385,293,10000,2743,1,29,1,d83add.fffe.9fc7f3,-1
1783960989621515759,1,1,9,65,2385,794,10000,3244,1,79,1,d83add.fffe.9fc7f3,-1
1783960989671575812,1,1,9,65,2385,1294,10000,3744,1,129,1,d83add.fffe.9fc7f3,-1
1783960989721636902,1,1,9,65,2385,1795,10000,4245,1,179,1,d83add.fffe.9fc7f3,-1
1783960989771696751,1,1,9,65,2385,2295,10000,4745,1,229,1,d83add.fffe.9fc7f3,-1
1783960989821758211,1,1,9,65,2385,2796,10000,5246,1,279,1,d83add.fffe.9fc7f3,-1
1783960989871818875,1,1,9,65,2385,3297,10000,5747,1,329,1,d83add.fffe.9fc7f3,-1
1783960989921879428,1,1,9,65,2385,3797,10000,6247,1,379,1,d83add.fffe.9fc7f3,-1
1783960989971942462,1,1,9,65,2386,4298,10000,6749,1,29,1,d83add.fffe.9fc7f3,-1
1783960990022007849,1,1,9,65,2386,4798,10000,7249,1,79,1,d83add.fffe.9fc7f3,-1
1783960990072079790,1,1,9,65,2386,5299,10000,7750,1,129,1,d83add.fffe.9fc7f3,-1
1783960990122142028,1,1,9,65,2386,5800,10000,8251,1,179,1,d83add.fffe.9fc7f3,-1
1783960990172202173,1,1,9,65,2386,6300,10000,8751,1,229,1,d83add.fffe.9fc7f3,-1
1783960990222263225,1,1,9,65,2386,6801,10000,9252,1,279,1,d83add.fffe.9fc7f3,-1
1783960990272324130,1,1,9,65,2386,7302,10000,9753,1,329,1,d83add.fffe.9fc7f3,-1
1783960990322384886,1,1,9,65,2386,7802,10000,10253,1,379,1,d83add.fffe.9fc7f3,-1
1783960990372445790,1,1,9,84,2386,291,10000,2761,1,29,1,d83add.fffe.9fc7f3,-1
1783960990422505843,1,1,9,84,2386,792,10000,3262,1,79,1,d83add.fffe.9fc7f3,-1
1783960990472566710,1,1,9,84,2386,1293,10000,3763,1,129,1,d83add.fffe.9fc7f3,-1
1783960990522625763,1,1,9,84,2386,1793,10000,4263,1,179,1,d83add.fffe.9fc7f3,-1
1783960990572687167,1,1,9,84,2386,2294,10000,4764,1,229,1,d83add.fffe.9fc7f3,-1
1783960990622747923,1,1,9,84,2386,2794,10000,5264,1,279,1,d83add.fffe.9fc7f3,-1
1783960990672808828,1,1,9,84,2386,3295,10000,5765,1,329,1,d83add.fffe.9fc7f3,-1
1783960990722869214,1,1,9,84,2386,3796,10000,6266,1,379,1,d83add.fffe.9fc7f3,-1
1783960990772929970,1,1,9,84,2386,4296,10000,6766,1,29,1,d83add.fffe.9fc7f3,-1
1783960990822991356,1,1,9,84,2386,4797,10000,7267,1,79,1,d83add.fffe.9fc7f3,-1
1783960990873052797,1,1,9,84,2386,5297,10000,7767,1,129,1,d83add.fffe.9fc7f3,-1
1783960990923114053,1,1,9,84,2386,5798,10000,8268,1,179,1,d83add.fffe.9fc7f3,-1
1783960990973174828,1,1,9,84,2386,6299,10000,8769,1,229,1,d83add.fffe.9fc7f3,-1
1783960991023240121,1,1,9,84,2386,6799,10000,9269,1,279,1,d83add.fffe.9fc7f3,-1
1783960991073311544,1,1,9,84,2386,7300,10000,9770,1,329,1,d83add.fffe.9fc7f3,-1
1783960991123373300,1,1,9,84,2386,7801,10000,10271,1,379,1,d83add.fffe.9fc7f3,-1
1783960991173434666,1,1,9,84,2376,8301,10000,10761,1,28,1,d83add.fffe.9fc7f3,-1
1783960991223494645,1,1,9,84,2376,8802,10000,11262,1,79,1,d83add.fffe.9fc7f3,-1
1783960991273556382,1,1,9,84,2376,9302,10000,11762,1,129,1,d83add.fffe.9fc7f3,-1
1783960991323617953,1,1,9,84,2376,9803,10000,12263,1,179,1,d83add.fffe.9fc7f3,-1
1783960991373679283,1,1,9,84,2376,10304,10000,12764,1,229,1,d83add.fffe.9fc7f3,-1
1783960991423741353,1,1,9,84,2376,10804,10000,13264,1,279,1,d83add.fffe.9fc7f3,-1
1783960991473802794,1,1,9,84,2376,11305,10000,13765,1,329,1,d83add.fffe.9fc7f3,-1
1783960991523863772,1,1,9,84,2376,11806,10000,14266,1,379,1,d83add.fffe.9fc7f3,-1
1783960991573924584,1,1,9,8,2370,289,10000,2667,1,28,1,d83add.fffe.9fc7f3,-1
1783960991623985099,1,1,9,8,2370,789,10000,3167,1,78,1,d83add.fffe.9fc7f3,-1
1783960991674045799,1,1,9,8,2370,1290,10000,3668,1,129,1,d83add.fffe.9fc7f3,-1
1783960991724105833,1,1,9,8,2370,1790,10000,4168,1,179,1,d83add.fffe.9fc7f3,-1
1783960991774166200,1,1,9,8,2370,2291,10000,4669,1,229,1,d83add.fffe.9fc7f3,-1
1783960991824228122,1,1,9,8,2370,2792,10000,5170,1,279,1,d83add.fffe.9fc7f3,-1
1783960991874289230,1,1,9,8,2370,3292,10000,5670,1,329,1,d83add.fffe.9fc7f3,-1
1783960991924350060,1,1,9,8,2370,3793,10000,6171,1,379,1,d83add.fffe.9fc7f3,-1
1783960991974410742,1,1,9,8,2362,4293,10000,6663,1,28,1,d83add.fffe.9fc7f3,-1
1783960992024475868,1,1,9,8,2362,4794,10000,7164,1,78,1,d83add.fffe.9fc7f3,-1
1783960992074546883,1,1,9,8,2362,5295,10000,7665,1,128,1,d83add.fffe.9fc7f3,-1
1783960992124608675,1,1,9,8,2362,5795,10000,8165,1,179,1,d83add.fffe.9fc7f3,-1
1783960992174670449,1,1,9,8,2362,6296,10000,8666,1,229,1,d83add.fffe.9fc7f3,-1
1783960992224730501,1,1,9,8,2362,6797,10000,9167,1,279,1,d83add.fffe.9fc7f3,-1
1783960992274791756,1,1,9,8,2362,7297,10000,9667,1,329,1,d83add.fffe.9fc7f3,-1
1783960992324852604,1,1,9,8,2362,7798,10000,10168,1,379,1,d83add.fffe.9fc7f3,-1
1783960992374913656,1,1,9,56,2356,287,10000,2699,1,28,1,d83add.fffe.9fc7f3,-1
1783960992424973930,1,1,9,56,2356,788,10000,3200,1,78,1,d83add.fffe.9fc7f3,-1
1783960992475035778,1,1,9,56,2356,1288,10000,3700,1,128,1,d83add.fffe.9fc7f3,-1
1783960992525097034,1,1,9,56,2356,1789,10000,4201,1,178,1,d83add.fffe.9fc7f3,-1
1783960992575160697,1,1,9,56,2356,2289,10000,4701,1,228,1,d83add.fffe.9fc7f3,-1
1783960992625222156,1,1,9,56,2356,2790,10000,5202,1,279,1,d83add.fffe.9fc7f3,-1
1783960992675283448,1,1,9,56,2356,3291,10000,5703,1,329,1,d83add.fffe.9fc7f3,-1
1783960992725344408,1,1,9,56,2356,3791,10000,6203,1,379,1,d83add.fffe.9fc7f3,-1
1783960992775405108,1,1,9,56,2356,4292,10000,6704,1,28,1,d83add.fffe.9fc7f3,-1
1783960992825464919,1,1,9,56,2356,4792,10000,7204,1,78,1,d83add.fffe.9fc7f3,-1
1783960992875525581,1,1,9,56,2356,5293,10000,7705,1,128,1,d83add.fffe.9fc7f3,-1
1783960992925586078,1,1,9,56,2356,5794,10000,8206,1,178,1,d83add.fffe.9fc7f3,-1
1783960992975646722,1,1,9,56,2356,6294,10000,8706,1,228,1,d83add.fffe.9fc7f3,-1
1783960993025711348,1,1,9,56,2356,6795,10000,9207,1,278,1,d83add.fffe.9fc7f3,-1
1783960993075782011,1,1,9,56,2356,7296,10000,9708,1,329,1,d83add.fffe.9fc7f3,-1
1783960993125843432,1,1,9,56,2356,7796,10000,10208,1,379,1,d83add.fffe.9fc7f3,-1
1783960993175905169,1,1,9,56,2356,8297,10000,10709,1,28,1,d83add.fffe.9fc7f3,-1
1783960993225965998,1,1,9,56,2356,8797,10000,11209,1,78,1,d83add.fffe.9fc7f3,-1
1783960993276027068,1,1,9,56,2356,9298,10000,11710,1,128,1,d83add.fffe.9fc7f3,-1
1783960993326088082,1,1,9,56,2356,9799,10000,12211,1,178,1,d83add.fffe.9fc7f3,-1
1783960993376149263,1,1,9,56,2356,10299,10000,12711,1,228,1,d83add.fffe.9fc7f3,-1
1783960993426210222,1,1,9,56,2356,10800,10000,13212,1,278,1,d83add.fffe.9fc7f3,-1
1783960993476274181,1,1,9,56,2356,11301,10000,13713,1,328,1,d83add.fffe.9fc7f3,-1
1783960993526335325,1,1,9,56,2356,11801,10000,14213,1,379,1,d83add.fffe.9fc7f3,-1
1783960993576401340,1,1,9,46,2356,285,10000,2687,1,28,1,d83add.fffe.9fc7f3,-1
1783960993626462317,1,1,9,46,2356,785,10000,3187,1,78,1,d83add.fffe.9fc7f3,-1
1783960993676525035,1,1,9,46,2356,1286,10000,3688,1,128,1,d83add.fffe.9fc7f3,-1
1783960993726586105,1,1,9,46,2356,1786,10000,4188,1,178,1,d83add.fffe.9fc7f3,-1
1783960993776649712,1,1,9,46,2356,2287,10000,4689,1,228,1,d83add.fffe.9fc7f3,-1
1783960993826710763,1,1,9,46,2356,2788,10000,5190,1,278,1,d83add.fffe.9fc7f3,-1
1783960993876773537,1,1,9,46,2356,3288,10000,5690,1,328,1,d83add.fffe.9fc7f3,-1
1783960993926834977,1,1,9,46,2356,3789,10000,6191,1,378,1,d83add.fffe.9fc7f3,-1
1783960993976901306,1,1,9,46,2356,4290,10000,6692,1,28,1,d83add.fffe.9fc7f3,-1
1783960994026969469,1,1,9,46,2356,4790,10000,7192,1,78,1,d83add.fffe.9fc7f3,-1
1783960994077046668,1,1,9,46,2356,5291,10000,7693,1,128,1,d83add.fffe.9fc7f3,-1
1783960994127108608,1,1,9,46,2356,5792,10000,8194,1,178,1,d83add.fffe.9fc7f3,-1
1783960994177174659,1,1,9,46,2356,6292,10000,8694,1,228,1,d83add.fffe.9fc7f3,-1
1783960994227236432,1,1,9,46,2356,6793,10000,9195,1,278,1,d83add.fffe.9fc7f3,-1
1783960994277300446,1,1,9,46,2356,7294,10000,9696,1,328,1,d83add.fffe.9fc7f3,-1
1783960994327361923,1,1,9,46,2356,7794,10000,10196,1,378,1,d83add.fffe.9fc7f3,-1
1783960994377424141,1,1,9,47,2356,284,10000,2687,1,28,1,d83add.fffe.9fc7f3,-1
1783960994427484322,1,1,9,47,2356,784,10000,3187,1,78,1,d83add.fffe.9fc7f3,-1
1783960994477549151,1,1,9,47,2356,1285,10000,3688,1,128,1,d83add.fffe.9fc7f3,-1
1783960994527610646,1,1,9,47,2356,1786,10000,4189,1,178,1,d83add.fffe.9fc7f3,-1
1783960994577675142,1,1,9,47,2356,2286,10000,4689,1,228,1,d83add.fffe.9fc7f3,-1
1783960994627735545,1,1,9,47,2356,2787,10000,5190,1,278,1,d83add.fffe.9fc7f3,-1
1783960994677799151,1,1,9,47,2356,3288,10000,5691,1,328,1,d83add.fffe.9fc7f3,-1
1783960994727860350,1,1,9,47,2356,3788,10000,6191,1,378,1,d83add.fffe.9fc7f3,-1
1783960994777922901,1,1,9,47,2356,4289,10000,6692,1,28,1,d83add.fffe.9fc7f3,-1
1783960994827982971,1,1,9,47,2356,4789,10000,7192,1,78,1,d83add.fffe.9fc7f3,-1
1783960994878047041,1,1,9,47,2356,5290,10000,7693,1,128,1,d83add.fffe.9fc7f3,-1
1783960994928107888,1,1,9,47,2356,5791,10000,8194,1,178,1,d83add.fffe.9fc7f3,-1
1783960994978169439,1,1,9,47,2356,6291,10000,8694,1,228,1,d83add.fffe.9fc7f3,-1
1783960995028235120,1,1,9,47,2356,6792,10000,9195,1,278,1,d83add.fffe.9fc7f3,-1
1783960995078314855,1,1,9,47,2356,7293,10000,9696,1,328,1,d83add.fffe.9fc7f3,-1
1783960995128389999,1,1,9,47,2356,7793,10000,10196,1,378,1,d83add.fffe.9fc7f3,-1
1783960995178455105,1,1,9,47,2380,8294,10000,10721,1,28,1,d83add.fffe.9fc7f3,-1
1783960995228516822,1,1,9,47,2380,8795,10000,11222,1,78,1,d83add.fffe.9fc7f3,-1
1783960995278581558,1,1,9,47,2380,9295,10000,11722,1,128,1,d83add.fffe.9fc7f3,-1
1783960995328642442,1,1,9,47,2380,9796,10000,12223,1,178,1,d83add.fffe.9fc7f3,-1
1783960995378704567,1,1,9,47,2380,10297,10000,12724,1,228,1,d83add.fffe.9fc7f3,-1
1783960995428765562,1,1,9,47,2380,10797,10000,13224,1,278,1,d83add.fffe.9fc7f3,-1
1783960995478829705,1,1,9,47,2380,11298,10000,13725,1,328,1,d83add.fffe.9fc7f3,-1
1783960995528890719,1,1,9,47,2380,11798,10000,14225,1,378,1,d83add.fffe.9fc7f3,-1
1783960995578955029,1,1,9,132,2380,282,10000,2794,1,28,1,d83add.fffe.9fc7f3,-1
1783960995629015524,1,1,9,132,2380,783,10000,3295,1,78,1,d83add.fffe.9fc7f3,-1
1783960995679077408,1,1,9,132,2380,1284,10000,3796,1,128,1,d83add.fffe.9fc7f3,-1
1783960995729138681,1,1,9,132,2380,1784,10000,4296,1,178,1,d83add.fffe.9fc7f3,-1
1783960995779203121,1,1,9,132,2380,2285,10000,4797,1,228,1,d83add.fffe.9fc7f3,-1
1783960995829263968,1,1,9,132,2380,2785,10000,5297,1,278,1,d83add.fffe.9fc7f3,-1
1783960995879326407,1,1,9,132,2380,3286,10000,5798,1,328,1,d83add.fffe.9fc7f3,-1
1783960995929387236,1,1,9,132,2380,3787,10000,6299,1,378,1,d83add.fffe.9fc7f3,-1
1783960995979451435,1,1,9,132,2380,4287,10000,6799,1,28,1,d83add.fffe.9fc7f3,-1
1783960996029524133,1,1,9,132,2380,4788,10000,7300,1,78,1,d83add.fffe.9fc7f3,-1
1783960996079595628,1,1,9,132,2380,5289,10000,7801,1,128,1,d83add.fffe.9fc7f3,-1
1783960996129658049,1,1,9,132,2380,5789,10000,8301,1,178,1,d83add.fffe.9fc7f3,-1
1783960996179723247,1,1,9,132,2380,6290,10000,8802,1,228,1,d83add.fffe.9fc7f3,-1
1783960996229784909,1,1,9,132,2380,6791,10000,9303,1,278,1,d83add.fffe.9fc7f3,-1
1783960996279848052,1,1,9,132,2380,7291,10000,9803,1,328,1,d83add.fffe.9fc7f3,-1
1783960996329909454,1,1,9,132,2380,7792,10000,10304,1,378,1,d83add.fffe.9fc7f3,-1
1783960996379974504,1,1,9,19,2380,281,10000,2680,1,28,1,d83add.fffe.9fc7f3,-1
1783960996430034943,1,1,9,19,2380,782,10000,3181,1,78,1,d83add.fffe.9fc7f3,-1
1783960996480099642,1,1,9,19,2380,1283,10000,3682,1,128,1,d83add.fffe.9fc7f3,-1
1783960996530161433,1,1,9,19,2380,1783,10000,4182,1,178,1,d83add.fffe.9fc7f3,-1
1783960996580224335,1,1,9,19,2380,2284,10000,4683,1,228,1,d83add.fffe.9fc7f3,-1
1783960996630285534,1,1,9,19,2380,2784,10000,5183,1,278,1,d83add.fffe.9fc7f3,-1
1783960996680346769,1,1,9,19,2380,3285,10000,5684,1,328,1,d83add.fffe.9fc7f3,-1
1783960996730408153,1,1,9,19,2380,3786,10000,6185,1,378,1,d83add.fffe.9fc7f3,-1
1783960996780473129,1,1,9,19,2380,4286,10000,6685,1,28,1,d83add.fffe.9fc7f3,-1
1783960996830533883,1,1,9,19,2380,4787,10000,7186,1,78,1,d83add.fffe.9fc7f3,-1
1783960996880596526,1,1,9,19,2380,5288,10000,7687,1,128,1,d83add.fffe.9fc7f3,-1
1783960996930656502,1,1,9,19,2380,5788,10000,8187,1,178,1,d83add.fffe.9fc7f3,-1
1783960996980722571,1,1,9,19,2380,6289,10000,8688,1,228,1,d83add.fffe.9fc7f3,-1
1783960997030794121,1,1,9,19,2380,6789,10000,9188,1,278,1,d83add.fffe.9fc7f3,-1
1783960997080868264,1,1,9,19,2380,7290,10000,9689,1,328,1,d83add.fffe.9fc7f3,-1
1783960997130930481,1,1,9,19,2380,7791,10000,10190,1,378,1,d83add.fffe.9fc7f3,-1
1783960997180995827,1,1,9,19,2380,8292,10000,10691,1,28,1,d83add.fffe.9fc7f3,-1
1783960997231056784,1,1,9,19,2380,8792,10000,11191,1,78,1,d83add.fffe.9fc7f3,-1
1783960997281120223,1,1,9,19,2380,9293,10000,11692,1,128,1,d83add.fffe.9fc7f3,-1
1783960997331181495,1,1,9,19,2380,9793,10000,12192,1,178,1,d83add.fffe.9fc7f3,-1
1783960997381246805,1,1,9,19,2380,10294,10000,12693,1,228,1,d83add.fffe.9fc7f3,-1
1783960997431308021,1,1,9,19,2380,10795,10000,13194,1,278,1,d83add.fffe.9fc7f3,-1
1783960997481372923,1,1,9,19,2380,11295,10000,13694,1,328,1,d83add.fffe.9fc7f3,-1
1783960997531435232,1,1,9,19,2380,11796,10000,14195,1,378,1,d83add.fffe.9fc7f3,-1
1783960997581502542,1,1,9,40,2378,280,10000,2698,1,28,1,d83add.fffe.9fc7f3,-1
1783960997631567443,1,1,9,40,2378,781,10000,3199,1,78,1,d83add.fffe.9fc7f3,-1
1783960997681636586,1,1,9,40,2378,1281,10000,3699,1,128,1,d83add.fffe.9fc7f3,-1
1783960997731697969,1,1,9,40,2378,1782,10000,4200,1,178,1,d83add.fffe.9fc7f3,-1
1783960997781760408,1,1,9,40,2378,2283,10000,4701,1,228,1,d83add.fffe.9fc7f3,-1
1783960997831820865,1,1,9,40,2378,2783,10000,5201,1,278,1,d83add.fffe.9fc7f3,-1
1783960997881883953,1,1,9,40,2378,3284,10000,5702,1,328,1,d83add.fffe.9fc7f3,-1
1783960997931943947,1,1,9,40,2378,3784,10000,6202,1,378,1,d83add.fffe.9fc7f3,-1
1783960997982010978,1,1,9,40,2378,4285,10000,6703,1,28,1,d83add.fffe.9fc7f3,-1
1783960998032082473,1,1,9,40,2378,4786,10000,7204,1,78,1,d83add.fffe.9fc7f3,-1
1783960998082155745,1,1,9,40,2378,5286,10000,7704,1,128,1,d83add.fffe.9fc7f3,-1
1783960998132217850,1,1,9,40,2378,5787,10000,8205,1,178,1,d83add.fffe.9fc7f3,-1
1783960998182282936,1,1,9,40,2378,6288,10000,8706,1,228,1,d83add.fffe.9fc7f3,-1
