timestamp_ns,ptp4l_connected,is_synchronized,port_state,offset_from_master_ns,mean_path_delay_ns,drift_ns,max_drift_ppb,total_uncertainty_ns,steps_removed,snapshot_age_ms,gm_present,gm_id,phc_index
1783962010042499147,1,1,9,99,2361,82,100,2542,1,28,1,d83add.fffe.9fc7f3,-1
1783962010092574183,1,1,9,99,2361,87,100,2547,1,78,1,d83add.fffe.9fc7f3,-1
1783962010142636608,1,1,9,99,2361,92,100,2552,1,128,1,d83add.fffe.9fc7f3,-1
1783962010192702143,1,1,9,99,2361,97,100,2557,1,178,1,d83add.fffe.9fc7f3,-1
1783962010242763438,1,1,9,99,2361,102,100,2562,1,228,1,d83add.fffe.9fc7f3,-1
1783962010292825862,1,1,9,99,2361,107,100,2567,1,278,1,d83add.fffe.9fc7f3,-1
1783962010342887028,1,1,9,99,2361,112,100,2572,1,328,1,d83add.fffe.9fc7f3,-1
1783962010392952008,1,1,9,99,2361,117,100,2577,1,378,1,d83add.fffe.9fc7f3,-1
1783962010443012025,1,1,9,120,2361,2,100,2483,1,28,1,d83add.fffe.9fc7f3,-1
1783962010493078653,1,1,9,120,2361,7,100,2488,1,78,1,d83add.fffe.9fc7f3,-1
1783962010543148985,1,1,9,120,2361,12,100,2493,1,128,1,d83add.fffe.9fc7f3,-1
1783962010593215428,1,1,9,120,2361,17,100,2498,1,178,1,d83add.fffe.9fc7f3,-1
1783962010643276167,1,1,9,120,2361,22,100,2503,1,228,1,d83add.fffe.9fc7f3,-1
1783962010693339332,1,1,9,120,2361,27,100,2508,1,278,1,d83add.fffe.9fc7f3,-1
1783962010743400553,1,1,9,120,2361,32,100,2513,1,328,1,d83add.fffe.9fc7f3,-1
1783962010793466274,1,1,9,120,2361,37,100,2518,1,378,1,d83add.fffe.9fc7f3,-1
1783962010843527643,1,1,9,120,2361,42,100,2523,1,28,1,d83add.fffe.9fc7f3,-1
1783962010893591438,1,1,9,120,2361,47,100,2528,1,78,1,d83add.fffe.9fc7f3,-1
1783962010943652733,1,1,9,120,2361,52,100,2533,1,128,1,d83add.fffe.9fc7f3,-1
